#DataThief F:\Astronomy\Projects\Techniques\Flux Calibration\sbig_rgb_filters.gif Monday 22-Jan-2018 7:44:57 AM
473.7774, 0.798
482.877, 7.7454
486.9197, 38.8399
491.4579, 94.0804
499.6492, 90.074
505.4988, 94.5486
513.0361, 90.66
519.9255, 85.9471
530.3407, 91.4808
548.9571, 91.4768
562.7114, 85.8202
569.6362, 75.6891
576.6903, 45.7701
584.6989, 19.7377
592.9717, 3.246
617.4862, 0.2961
